,farm_pig_no,gyobae_dt,one_now_kg,two_now_kg,three_now_kg,four_now_kg,five_now_kg,day_now_kg,B_now_kg,next_jae,next_chongsan,next_silsan,next_eudusu
4793,011-086,2018-10-08,2,2,2,6,4,16.0,350.0,5.0,20,16,11
4815,011-086,2018-10-08,2,2,2,6,2,14.0,350.0,5.0,20,16,11
4837,011-086,2018-10-08,2,2,2,2,2,10.0,350.0,5.0,20,16,11
4859,011-086,2018-10-08,2,2,2,2,2,10.0,350.0,5.0,20,16,11
4874,011-086,2018-10-08,2,2,6,12,2,24.0,350.0,5.0,20,16,11
4889,011-086,2018-10-08,0,0,0,0,0,0.0,350.0,5.0,20,16,11
4904,011-086,2018-10-08,0,6,2,6,2,16.0,350.0,5.0,20,16,11
4919,011-086,2018-10-08,2,6,2,4,2,16.0,350.0,5.0,20,16,11
4934,011-086,2018-10-08,2,4,2,2,2,12.0,350.0,5.0,20,16,11
4949,011-086,2018-10-08,0,0,2,2,2,6.0,350.0,5.0,20,16,11
4980,011-086,2018-10-08,2,6,2,2,4,16.0,350.0,5.0,20,16,11
5011,011-086,2018-10-08,2,2,2,4,2,12.0,350.0,5.0,20,16,11
5042,011-086,2018-10-08,2,2,2,4,8,18.0,350.0,5.0,20,16,11
5073,011-086,2018-10-08,2,6,6,4,2,20.0,350.0,5.0,20,16,11
5104,011-086,2018-10-08,2,2,2,4,2,12.0,350.0,5.0,20,16,11
5135,011-086,2018-10-08,2,4,4,8,4,22.0,350.0,5.0,20,16,11
5166,011-086,2018-10-08,2,2,4,10,2,20.0,350.0,5.0,20,16,11
5197,011-086,2018-10-08,2,2,2,14,8,28.0,350.0,5.0,20,16,11
5228,011-086,2018-10-08,2,6,4,2,2,16.0,350.0,5.0,20,16,11
5259,011-086,2018-10-08,2,4,2,2,2,12.0,350.0,5.0,20,16,11
7505,011-086,2019-03-05,2,0,0,0,0,2.0,106.0,4.0,9,8,11
7533,011-086,2019-03-05,2,0,0,0,0,2.0,106.0,4.0,9,8,11
7561,011-086,2019-03-05,2,0,0,0,0,2.0,106.0,4.0,9,8,11
7589,011-086,2019-03-05,2,0,2,0,0,4.0,106.0,4.0,9,8,11
7617,011-086,2019-03-05,2,0,2,0,0,4.0,106.0,4.0,9,8,11
7645,011-086,2019-03-05,2,0,2,0,0,4.0,106.0,4.0,9,8,11
7673,011-086,2019-03-05,2,0,2,0,0,4.0,106.0,4.0,9,8,11
7701,011-086,2019-03-05,2,2,2,0,0,6.0,106.0,4.0,9,8,11
7729,011-086,2019-03-05,2,2,2,0,0,6.0,106.0,4.0,9,8,11
7757,011-086,2019-03-05,2,2,2,0,0,6.0,106.0,4.0,9,8,11
7785,011-086,2019-03-05,2,2,2,0,0,6.0,106.0,4.0,9,8,11
7813,011-086,2019-03-05,2,2,2,2,0,8.0,106.0,4.0,9,8,11
7841,011-086,2019-03-05,0,0,0,0,0,0.0,106.0,4.0,9,8,11
7869,011-086,2019-03-05,2,2,2,2,0,8.0,106.0,4.0,9,8,11
7884,011-086,2019-03-05,2,2,2,2,0,8.0,106.0,4.0,9,8,11
7899,011-086,2019-03-05,2,2,2,2,0,8.0,106.0,4.0,9,8,11
7914,011-086,2019-03-05,2,2,2,2,0,8.0,106.0,4.0,9,8,11
7929,011-086,2019-03-05,2,2,2,2,0,8.0,106.0,4.0,9,8,11
7944,011-086,2019-03-05,2,2,2,2,0,8.0,106.0,4.0,9,8,11
7959,011-086,2019-03-05,2,2,0,0,0,4.0,106.0,4.0,9,8,11
7974,011-086,2019-03-05,0,0,0,0,0,0.0,106.0,4.0,9,8,11
4265,013-065,2018-08-28,2,2,2,0,0,6.0,873.0,5.0,5,5,6
4276,013-065,2018-08-28,17,17,10,0,0,44.0,873.0,5.0,5,5,6
4287,013-065,2018-08-28,9,12,15,15,2,53.0,873.0,5.0,5,5,6
4298,013-065,2018-08-28,2,12,15,2,2,33.0,873.0,5.0,5,5,6
4309,013-065,2018-08-28,2,14,17,8,2,43.0,873.0,5.0,5,5,6
4320,013-065,2018-08-28,2,14,17,14,10,57.0,873.0,5.0,5,5,6
4331,013-065,2018-08-28,12,2,20,2,12,48.0,873.0,5.0,5,5,6
4342,013-065,2018-08-28,12,2,20,6,12,52.0,873.0,5.0,5,5,6
4353,013-065,2018-08-28,14,2,22,10,14,62.0,873.0,5.0,5,5,6
4364,013-065,2018-08-28,12,2,22,2,4,42.0,873.0,5.0,5,5,6
4375,013-065,2018-08-28,2,20,25,4,15,66.0,873.0,5.0,5,5,6
4386,013-065,2018-08-28,15,12,25,2,15,69.0,873.0,5.0,5,5,6
4397,013-065,2018-08-28,2,10,25,6,15,58.0,873.0,5.0,5,5,6
4408,013-065,2018-08-28,0,0,0,0,0,0.0,873.0,5.0,5,5,6
4419,013-065,2018-08-28,4,20,18,25,2,69.0,873.0,5.0,5,5,6
4439,013-065,2018-08-28,2,20,2,25,2,51.0,873.0,5.0,5,5,6
4459,013-065,2018-08-28,15,16,25,4,2,62.0,873.0,5.0,5,5,6
4479,013-065,2018-08-28,2,8,25,8,15,58.0,873.0,5.0,5,5,6
1850,030-032,2018-05-15,2,2,2,0,0,6.0,2240.0,4.0,13,12,10
1882,030-032,2018-05-15,10,10,10,0,0,30.0,2240.0,4.0,13,12,10
1914,030-032,2018-05-15,13,13,13,0,0,39.0,2240.0,4.0,13,12,10
1946,030-032,2018-05-15,17,17,17,0,0,51.0,2240.0,4.0,13,12,10
1978,030-032,2018-05-15,9,12,15,15,9,60.0,2240.0,4.0,13,12,10
2010,030-032,2018-05-15,9,12,15,15,9,60.0,2240.0,4.0,13,12,10
2041,030-032,2018-05-15,0,0,0,0,10,10.0,2240.0,4.0,13,12,10
2058,030-032,2018-05-15,10,14,17,17,10,68.0,2240.0,4.0,13,12,10
2075,030-032,2018-05-15,12,16,20,20,12,80.0,2240.0,4.0,13,12,10
2092,030-032,2018-05-15,12,16,20,20,12,80.0,2240.0,4.0,13,12,10
2109,030-032,2018-05-15,14,18,22,22,14,90.0,2240.0,4.0,13,12,10
2126,030-032,2018-05-15,14,18,22,22,14,90.0,2240.0,4.0,13,12,10
2143,030-032,2018-05-15,15,20,25,25,15,100.0,2240.0,4.0,13,12,10
2160,030-032,2018-05-15,15,20,25,25,15,100.0,2240.0,4.0,13,12,10
2177,030-032,2018-05-15,15,20,25,25,2,87.0,2240.0,4.0,13,12,10
2194,030-032,2018-05-15,15,20,24,25,15,99.0,2240.0,4.0,13,12,10
2228,030-032,2018-05-15,15,20,25,25,15,100.0,2240.0,4.0,13,12,10
2261,030-032,2018-05-15,15,20,25,25,15,100.0,2240.0,4.0,13,12,10
2294,030-032,2018-05-15,15,20,25,25,15,100.0,2240.0,4.0,13,12,10
2327,030-032,2018-05-15,15,20,25,25,15,100.0,2240.0,4.0,13,12,10
2360,030-032,2018-05-15,15,20,25,25,15,100.0,2240.0,4.0,13,12,10
2393,030-032,2018-05-15,15,20,25,25,15,100.0,2240.0,4.0,13,12,10
2426,030-032,2018-05-15,15,20,25,25,15,100.0,2240.0,4.0,13,12,10
2459,030-032,2018-05-15,15,20,25,25,15,100.0,2240.0,4.0,13,12,10
2492,030-032,2018-05-15,15,20,25,25,15,100.0,2240.0,4.0,13,12,10
2526,030-032,2018-05-15,15,20,18,8,2,63.0,2240.0,4.0,13,12,10
2560,030-032,2018-05-15,10,20,25,25,15,95.0,2240.0,4.0,13,12,10
2594,030-032,2018-05-15,15,20,2,2,2,41.0,2240.0,4.0,13,12,10
2628,030-032,2018-05-15,2,2,2,2,2,10.0,2240.0,4.0,13,12,10
2662,030-032,2018-05-15,2,2,2,2,2,10.0,2240.0,4.0,13,12,10
2696,030-032,2018-05-15,2,2,2,25,2,33.0,2240.0,4.0,13,12,10
2730,030-032,2018-05-15,4,6,4,2,2,18.0,2240.0,4.0,13,12,10
2764,030-032,2018-05-15,2,2,2,2,2,10.0,2240.0,4.0,13,12,10
2798,030-032,2018-05-15,2,2,2,2,2,10.0,2240.0,4.0,13,12,10
2832,030-032,2018-05-15,0,0,0,0,0,0.0,2240.0,4.0,13,12,10
4612,030-032,2018-10-08,0,0,0,0,0,0.0,2695.0,4.0,10,10,10
4615,030-032,2018-10-08,0,0,0,0,0,0.0,2695.0,4.0,10,10,10
4634,030-032,2018-10-08,0,0,0,0,0,0.0,2695.0,4.0,10,10,10
4637,030-032,2018-10-08,0,0,0,0,0,0.0,2695.0,4.0,10,10,10
4656,030-032,2018-10-08,0,0,0,0,0,0.0,2695.0,4.0,10,10,10
4659,030-032,2018-10-08,0,0,0,0,0,0.0,2695.0,4.0,10,10,10
4678,030-032,2018-10-08,0,0,6,0,0,6.0,2695.0,4.0,10,10,10
4681,030-032,2018-10-08,0,0,10,0,0,10.0,2695.0,4.0,10,10,10
4700,030-032,2018-10-08,0,2,8,0,0,10.0,2695.0,4.0,10,10,10
4703,030-032,2018-10-08,13,13,13,0,0,39.0,2695.0,4.0,10,10,10
4722,030-032,2018-10-08,0,10,8,0,0,18.0,2695.0,4.0,10,10,10
4725,030-032,2018-10-08,17,17,17,0,0,51.0,2695.0,4.0,10,10,10
4744,030-032,2018-10-08,0,8,2,0,0,10.0,2695.0,4.0,10,10,10
4747,030-032,2018-10-08,9,12,2,2,2,27.0,2695.0,4.0,10,10,10
4766,030-032,2018-10-08,0,12,9,0,0,21.0,2695.0,4.0,10,10,10
4769,030-032,2018-10-08,4,2,2,2,2,12.0,2695.0,4.0,10,10,10
4788,030-032,2018-10-08,0,14,10,0,0,24.0,2695.0,4.0,10,10,10
4791,030-032,2018-10-08,2,14,17,17,10,60.0,2695.0,4.0,10,10,10
4810,030-032,2018-10-08,0,14,10,0,0,24.0,2695.0,4.0,10,10,10
4813,030-032,2018-10-08,10,14,17,17,10,68.0,2695.0,4.0,10,10,10
4832,030-032,2018-10-08,0,16,12,0,0,28.0,2695.0,4.0,10,10,10
4835,030-032,2018-10-08,12,16,20,12,10,70.0,2695.0,4.0,10,10,10
4854,030-032,2018-10-08,0,16,12,0,0,28.0,2695.0,4.0,10,10,10
4857,030-032,2018-10-08,12,16,20,20,4,72.0,2695.0,4.0,10,10,10
4869,030-032,2018-10-08,0,2,22,0,0,24.0,2695.0,4.0,10,10,10
4872,030-032,2018-10-08,6,18,14,14,14,66.0,2695.0,4.0,10,10,10
4884,030-032,2018-10-08,0,0,0,0,0,0.0,2695.0,4.0,10,10,10
4887,030-032,2018-10-08,0,0,0,0,0,0.0,2695.0,4.0,10,10,10
4899,030-032,2018-10-08,0,26,16,0,0,42.0,2695.0,4.0,10,10,10
4902,030-032,2018-10-08,0,14,25,24,15,78.0,2695.0,4.0,10,10,10
4914,030-032,2018-10-08,0,28,30,0,0,58.0,2695.0,4.0,10,10,10
4917,030-032,2018-10-08,15,14,25,25,15,94.0,2695.0,4.0,10,10,10
4929,030-032,2018-10-08,0,32,30,0,0,62.0,2695.0,4.0,10,10,10
4932,030-032,2018-10-08,15,20,25,24,15,99.0,2695.0,4.0,10,10,10
4944,030-032,2018-10-08,0,0,2,0,0,2.0,2695.0,4.0,10,10,10
4947,030-032,2018-10-08,0,0,25,25,15,65.0,2695.0,4.0,10,10,10
4975,030-032,2018-10-08,0,40,30,0,0,70.0,2695.0,4.0,10,10,10
4978,030-032,2018-10-08,15,20,25,25,15,100.0,2695.0,4.0,10,10,10
5006,030-032,2018-10-08,0,40,30,0,0,70.0,2695.0,4.0,10,10,10
5009,030-032,2018-10-08,15,4,25,25,15,84.0,2695.0,4.0,10,10,10
5037,030-032,2018-10-08,0,40,30,0,0,70.0,2695.0,4.0,10,10,10
5040,030-032,2018-10-08,15,20,25,25,15,100.0,2695.0,4.0,10,10,10
5068,030-032,2018-10-08,0,34,30,0,0,64.0,2695.0,4.0,10,10,10
5071,030-032,2018-10-08,15,20,25,25,15,100.0,2695.0,4.0,10,10,10
5099,030-032,2018-10-08,0,40,30,0,0,70.0,2695.0,4.0,10,10,10
5102,030-032,2018-10-08,2,20,25,25,15,87.0,2695.0,4.0,10,10,10
5130,030-032,2018-10-08,0,40,30,0,0,70.0,2695.0,4.0,10,10,10
5133,030-032,2018-10-08,15,20,25,25,15,100.0,2695.0,4.0,10,10,10
5161,030-032,2018-10-08,0,38,30,0,0,68.0,2695.0,4.0,10,10,10
5164,030-032,2018-10-08,15,20,25,25,15,100.0,2695.0,4.0,10,10,10
5192,030-032,2018-10-08,0,38,30,0,0,68.0,2695.0,4.0,10,10,10
5195,030-032,2018-10-08,15,20,25,25,15,100.0,2695.0,4.0,10,10,10
5223,030-032,2018-10-08,0,2,30,0,0,32.0,2695.0,4.0,10,10,10
5226,030-032,2018-10-08,15,20,25,25,2,87.0,2695.0,4.0,10,10,10
5254,030-032,2018-10-08,0,16,30,0,0,46.0,2695.0,4.0,10,10,10
5257,030-032,2018-10-08,2,20,2,2,15,41.0,2695.0,4.0,10,10,10
15,031-027,2018-01-29,15,20,25,25,15,100.0,185.0,5.0,17,14,11
44,031-027,2018-01-29,15,20,2,2,2,41.0,185.0,5.0,17,14,11
73,031-027,2018-01-29,2,2,2,2,2,10.0,185.0,5.0,17,14,11
102,031-027,2018-01-29,2,2,2,2,2,10.0,185.0,5.0,17,14,11
131,031-027,2018-01-29,2,2,2,2,2,10.0,185.0,5.0,17,14,11
160,031-027,2018-01-29,2,2,2,2,2,10.0,185.0,5.0,17,14,11
189,031-027,2018-01-29,2,2,0,0,0,4.0,185.0,5.0,17,14,11
3101,031-027,2018-06-26,2,2,2,0,0,6.0,1424.0,5.0,8,6,9
3134,031-027,2018-06-26,9,12,15,15,9,60.0,1424.0,5.0,8,6,9
3167,031-027,2018-06-26,9,12,15,15,9,60.0,1424.0,5.0,8,6,9
3183,031-027,2018-06-26,10,14,17,17,10,68.0,1424.0,5.0,8,6,9
3199,031-027,2018-06-26,10,14,17,17,10,68.0,1424.0,5.0,8,6,9
3215,031-027,2018-06-26,12,16,20,20,12,80.0,1424.0,5.0,8,6,9
3231,031-027,2018-06-26,12,16,20,20,12,80.0,1424.0,5.0,8,6,9
3247,031-027,2018-06-26,14,18,0,0,0,32.0,1424.0,5.0,8,6,9
3263,031-027,2018-06-26,14,18,22,22,14,90.0,1424.0,5.0,8,6,9
3291,031-027,2018-06-26,13,18,22,22,13,88.0,1424.0,5.0,8,6,9
3319,031-027,2018-06-26,13,18,22,22,13,88.0,1424.0,5.0,8,6,9
3347,031-027,2018-06-26,13,18,22,22,13,88.0,1424.0,5.0,8,6,9
3375,031-027,2018-06-26,13,18,22,22,13,88.0,1424.0,5.0,8,6,9
3403,031-027,2018-06-26,13,18,22,22,13,88.0,1424.0,5.0,8,6,9
3431,031-027,2018-06-26,13,18,22,22,13,88.0,1424.0,5.0,8,6,9
3459,031-027,2018-06-26,13,18,22,22,13,88.0,1424.0,5.0,8,6,9
3487,031-027,2018-06-26,13,18,22,22,13,88.0,1424.0,5.0,8,6,9
3515,031-027,2018-06-26,13,18,22,22,13,88.0,1424.0,5.0,8,6,9
3543,031-027,2018-06-26,0,0,0,0,0,0.0,1424.0,5.0,8,6,9
3571,031-027,2018-06-26,13,18,22,22,13,88.0,1424.0,5.0,8,6,9
5758,031-027,2018-11-20,3,2,9,0,0,14.0,1297.0,5.0,7,6,9
5773,031-027,2018-11-20,4,6,11,0,0,21.0,1297.0,5.0,7,6,9
5788,031-027,2018-11-20,6,2,6,8,6,28.0,1297.0,5.0,7,6,9
5803,031-027,2018-11-20,2,9,12,12,2,37.0,1297.0,5.0,7,6,9
5818,031-027,2018-11-20,7,6,4,12,2,31.0,1297.0,5.0,7,6,9
5833,031-027,2018-11-20,8,10,8,14,2,42.0,1297.0,5.0,7,6,9
5848,031-027,2018-11-20,9,10,15,15,2,51.0,1297.0,5.0,7,6,9
5863,031-027,2018-11-20,10,12,17,17,10,66.0,1297.0,5.0,7,6,9
5878,031-027,2018-11-20,11,13,18,18,11,71.0,1297.0,5.0,7,6,9
5903,031-027,2018-11-20,12,14,20,20,12,78.0,1297.0,5.0,7,6,9
5928,031-027,2018-11-20,12,14,20,20,12,78.0,1297.0,5.0,7,6,9
5953,031-027,2018-11-20,12,14,20,20,12,78.0,1297.0,5.0,7,6,9
5978,031-027,2018-11-20,12,14,20,20,12,78.0,1297.0,5.0,7,6,9
6003,031-027,2018-11-20,12,14,20,20,12,78.0,1297.0,5.0,7,6,9
6028,031-027,2018-11-20,12,14,20,20,12,78.0,1297.0,5.0,7,6,9
6053,031-027,2018-11-20,12,14,20,20,12,78.0,1297.0,5.0,7,6,9
6078,031-027,2018-11-20,12,14,20,20,12,78.0,1297.0,5.0,7,6,9
6103,031-027,2018-11-20,12,14,20,20,12,78.0,1297.0,5.0,7,6,9
6128,031-027,2018-11-20,12,14,20,20,12,78.0,1297.0,5.0,7,6,9
6153,031-027,2018-11-20,12,14,20,20,12,78.0,1297.0,5.0,7,6,9
6178,031-027,2018-11-20,12,14,20,20,12,78.0,1297.0,5.0,7,6,9
1415,032-018,2018-04-23,0,16,12,0,0,28.0,1242.0,4.0,7,7,8
1442,032-018,2018-04-23,0,20,15,0,0,35.0,1242.0,4.0,7,7,8
1469,032-018,2018-04-23,0,20,15,0,0,35.0,1242.0,4.0,7,7,8
1496,032-018,2018-04-23,0,24,18,0,0,42.0,1242.0,4.0,7,7,8
1523,032-018,2018-04-23,0,24,18,0,0,42.0,1242.0,4.0,7,7,8
1550,032-018,2018-04-23,0,28,16,0,0,44.0,1242.0,4.0,7,7,8
1577,032-018,2018-04-23,0,28,21,0,0,49.0,1242.0,4.0,7,7,8
1604,032-018,2018-04-23,0,32,24,0,0,56.0,1242.0,4.0,7,7,8
1631,032-018,2018-04-23,0,32,12,0,0,44.0,1242.0,4.0,7,7,8
1658,032-018,2018-04-23,0,36,27,0,0,63.0,1242.0,4.0,7,7,8
1685,032-018,2018-04-23,0,36,24,0,0,60.0,1242.0,4.0,7,7,8
1712,032-018,2018-04-23,0,40,30,0,0,70.0,1242.0,4.0,7,7,8
1744,032-018,2018-04-23,0,40,30,0,0,70.0,1242.0,4.0,7,7,8
1776,032-018,2018-04-23,0,40,30,0,0,70.0,1242.0,4.0,7,7,8
1808,032-018,2018-04-23,0,40,30,0,0,70.0,1242.0,4.0,7,7,8
1840,032-018,2018-04-23,0,40,30,0,0,70.0,1242.0,4.0,7,7,8
1872,032-018,2018-04-23,0,40,14,0,0,54.0,1242.0,4.0,7,7,8
1904,032-018,2018-04-23,0,36,30,0,0,66.0,1242.0,4.0,7,7,8
1936,032-018,2018-04-23,0,34,30,0,0,64.0,1242.0,4.0,7,7,8
1968,032-018,2018-04-23,0,40,30,0,0,70.0,1242.0,4.0,7,7,8
2000,032-018,2018-04-23,0,40,30,0,0,70.0,1242.0,4.0,7,7,8
2032,032-018,2018-04-23,0,40,30,0,0,70.0,1242.0,4.0,7,7,8
4436,032-018,2018-09-17,0,0,0,0,0,0.0,271.0,4.0,15,11,11
4456,032-018,2018-09-17,0,0,0,0,0,0.0,271.0,4.0,15,11,11
4476,032-018,2018-09-17,0,0,0,0,0,0.0,271.0,4.0,15,11,11
4496,032-018,2018-09-17,0,0,2,0,0,2.0,271.0,4.0,15,11,11
4505,032-018,2018-09-17,2,2,2,0,0,6.0,271.0,4.0,15,11,11
4514,032-018,2018-09-17,2,2,2,2,2,10.0,271.0,4.0,15,11,11
4523,032-018,2018-09-17,2,2,2,2,2,10.0,271.0,4.0,15,11,11
4532,032-018,2018-09-17,2,2,2,2,2,10.0,271.0,4.0,15,11,11
4541,032-018,2018-09-17,2,2,2,2,2,10.0,271.0,4.0,15,11,11
4550,032-018,2018-09-17,2,2,2,2,2,10.0,271.0,4.0,15,11,11
4559,032-018,2018-09-17,2,2,2,2,2,10.0,271.0,4.0,15,11,11
4568,032-018,2018-09-17,2,2,2,2,2,10.0,271.0,4.0,15,11,11
4577,032-018,2018-09-17,2,2,2,2,2,10.0,271.0,4.0,15,11,11
4586,032-018,2018-09-17,2,2,2,2,0,8.0,271.0,4.0,15,11,11
4608,032-018,2018-09-17,0,0,10,25,15,50.0,271.0,4.0,15,11,11
4630,032-018,2018-09-17,15,20,25,25,15,100.0,271.0,4.0,15,11,11
4652,032-018,2018-09-17,0,0,25,0,0,25.0,271.0,4.0,15,11,11
4674,032-018,2018-09-17,0,0,0,0,0,0.0,271.0,4.0,15,11,11
4696,032-018,2018-09-17,0,0,0,0,0,0.0,271.0,4.0,15,11,11
4718,032-018,2018-09-17,0,0,0,0,0,0.0,271.0,4.0,15,11,11
4740,032-018,2018-09-17,0,0,0,0,0,0.0,271.0,4.0,15,11,11
4762,032-018,2018-09-17,0,0,0,0,0,0.0,271.0,4.0,15,11,11
4784,032-018,2018-09-17,0,0,0,0,0,0.0,271.0,4.0,15,11,11
4806,032-018,2018-09-17,0,0,0,0,0,0.0,271.0,4.0,15,11,11
4828,032-018,2018-09-17,0,0,0,0,0,0.0,271.0,4.0,15,11,11
4850,032-018,2018-09-17,0,0,0,0,0,0.0,271.0,4.0,15,11,11
895,032-022,2018-04-03,2,7,7,0,0,16.0,1915.0,4.0,14,12,9
922,032-022,2018-04-03,10,10,10,0,0,30.0,1915.0,4.0,14,12,9
949,032-022,2018-04-03,13,13,13,0,0,39.0,1915.0,4.0,14,12,9
976,032-022,2018-04-03,17,17,17,0,0,51.0,1915.0,4.0,14,12,9
1003,032-022,2018-04-03,9,12,15,15,9,60.0,1915.0,4.0,14,12,9
1030,032-022,2018-04-03,9,12,15,15,9,60.0,1915.0,4.0,14,12,9
1060,032-022,2018-04-03,10,14,17,17,0,58.0,1915.0,4.0,14,12,9
1072,032-022,2018-04-03,10,14,14,17,10,65.0,1915.0,4.0,14,12,9
1084,032-022,2018-04-03,11,16,18,18,11,74.0,1915.0,4.0,14,12,9
1096,032-022,2018-04-03,11,16,18,18,11,74.0,1915.0,4.0,14,12,9
1108,032-022,2018-04-03,12,18,20,20,12,82.0,1915.0,4.0,14,12,9
1120,032-022,2018-04-03,12,18,20,20,12,82.0,1915.0,4.0,14,12,9
1133,032-022,2018-04-03,12,18,0,0,12,42.0,1915.0,4.0,14,12,9
1160,032-022,2018-04-03,12,18,20,20,12,82.0,1915.0,4.0,14,12,9
1187,032-022,2018-04-03,12,18,20,20,12,82.0,1915.0,4.0,14,12,9
1214,032-022,2018-04-03,12,18,20,20,12,82.0,1915.0,4.0,14,12,9
1241,032-022,2018-04-03,0,0,0,0,0,0.0,1915.0,4.0,14,12,9
1268,032-022,2018-04-03,0,0,24,0,0,24.0,1915.0,4.0,14,12,9
1295,032-022,2018-04-03,0,36,24,0,0,60.0,1915.0,4.0,14,12,9
1322,032-022,2018-04-03,0,36,24,0,0,60.0,1915.0,4.0,14,12,9
1349,032-022,2018-04-03,0,36,24,0,0,60.0,1915.0,4.0,14,12,9
1376,032-022,2018-04-03,0,36,24,0,0,60.0,1915.0,4.0,14,12,9
1403,032-022,2018-04-03,0,36,24,0,0,60.0,1915.0,4.0,14,12,9
1430,032-022,2018-04-03,0,30,24,0,0,54.0,1915.0,4.0,14,12,9
1457,032-022,2018-04-03,0,22,24,0,0,46.0,1915.0,4.0,14,12,9
1484,032-022,2018-04-03,0,20,24,0,0,44.0,1915.0,4.0,14,12,9
1511,032-022,2018-04-03,0,36,24,0,0,60.0,1915.0,4.0,14,12,9
1538,032-022,2018-04-03,0,36,24,0,0,60.0,1915.0,4.0,14,12,9
1565,032-022,2018-04-03,0,36,24,0,0,60.0,1915.0,4.0,14,12,9
1592,032-022,2018-04-03,0,36,24,0,0,60.0,1915.0,4.0,14,12,9
1619,032-022,2018-04-03,0,36,24,0,0,60.0,1915.0,4.0,14,12,9
1646,032-022,2018-04-03,0,36,24,0,0,60.0,1915.0,4.0,14,12,9
1673,032-022,2018-04-03,0,24,24,0,0,48.0,1915.0,4.0,14,12,9
1700,032-022,2018-04-03,0,36,24,0,0,60.0,1915.0,4.0,14,12,9
1420,033-045,2018-04-23,0,12,9,0,0,21.0,1133.0,5.0,5,3,7
1447,033-045,2018-04-23,0,16,12,0,0,28.0,1133.0,5.0,5,3,7
1474,033-045,2018-04-23,0,20,15,0,0,35.0,1133.0,5.0,5,3,7
1501,033-045,2018-04-23,0,20,15,0,0,35.0,1133.0,5.0,5,3,7
1528,033-045,2018-04-23,0,24,18,0,0,42.0,1133.0,5.0,5,3,7
1555,033-045,2018-04-23,0,24,18,0,0,42.0,1133.0,5.0,5,3,7
1582,033-045,2018-04-23,0,28,21,0,0,49.0,1133.0,5.0,5,3,7
1609,033-045,2018-04-23,0,28,21,0,0,49.0,1133.0,5.0,5,3,7
1636,033-045,2018-04-23,0,32,24,0,0,56.0,1133.0,5.0,5,3,7
1663,033-045,2018-04-23,0,10,24,0,0,34.0,1133.0,5.0,5,3,7
1690,033-045,2018-04-23,0,36,27,0,0,63.0,1133.0,5.0,5,3,7
1717,033-045,2018-04-23,0,36,27,0,0,63.0,1133.0,5.0,5,3,7
1749,033-045,2018-04-23,0,40,30,0,0,70.0,1133.0,5.0,5,3,7
1781,033-045,2018-04-23,0,40,30,0,0,70.0,1133.0,5.0,5,3,7
1813,033-045,2018-04-23,0,18,4,0,0,22.0,1133.0,5.0,5,3,7
1845,033-045,2018-04-23,0,28,6,0,0,34.0,1133.0,5.0,5,3,7
1877,033-045,2018-04-23,0,40,30,0,0,70.0,1133.0,5.0,5,3,7
1909,033-045,2018-04-23,0,40,30,0,0,70.0,1133.0,5.0,5,3,7
1941,033-045,2018-04-23,0,40,30,0,0,70.0,1133.0,5.0,5,3,7
1973,033-045,2018-04-23,0,40,30,0,0,70.0,1133.0,5.0,5,3,7
2005,033-045,2018-04-23,0,40,30,0,0,70.0,1133.0,5.0,5,3,7
2037,033-045,2018-04-23,0,40,30,0,0,70.0,1133.0,5.0,5,3,7
4433,033-045,2018-09-18,0,0,0,0,0,0.0,889.0,4.0,3,2,6
4453,033-045,2018-09-18,1,1,1,0,0,3.0,889.0,4.0,3,2,6
4473,033-045,2018-09-18,2,2,2,0,0,6.0,889.0,4.0,3,2,6
4493,033-045,2018-09-18,2,2,4,0,0,8.0,889.0,4.0,3,2,6
4502,033-045,2018-09-18,6,6,6,0,0,18.0,889.0,4.0,3,2,6
4511,033-045,2018-09-18,8,8,8,0,0,24.0,889.0,4.0,3,2,6
4520,033-045,2018-09-18,10,10,10,0,0,30.0,889.0,4.0,3,2,6
4529,033-045,2018-09-18,5,7,9,9,5,35.0,889.0,4.0,3,2,6
4538,033-045,2018-09-18,5,7,9,9,5,35.0,889.0,4.0,3,2,6
4547,033-045,2018-09-18,6,8,10,10,6,40.0,889.0,4.0,3,2,6
4556,033-045,2018-09-18,6,8,10,10,6,40.0,889.0,4.0,3,2,6
4565,033-045,2018-09-18,7,10,12,12,7,48.0,889.0,4.0,3,2,6
4574,033-045,2018-09-18,7,10,12,12,7,48.0,889.0,4.0,3,2,6
4583,033-045,2018-09-18,8,11,16,16,0,51.0,889.0,4.0,3,2,6
4605,033-045,2018-09-18,0,0,25,25,15,65.0,889.0,4.0,3,2,6
4627,033-045,2018-09-18,15,20,25,25,15,100.0,889.0,4.0,3,2,6
4649,033-045,2018-09-18,0,0,25,25,15,65.0,889.0,4.0,3,2,6
4671,033-045,2018-09-18,0,0,0,17,10,27.0,889.0,4.0,3,2,6
4693,033-045,2018-09-18,10,14,17,17,10,68.0,889.0,4.0,3,2,6
4715,033-045,2018-09-18,10,14,17,17,10,68.0,889.0,4.0,3,2,6
4737,033-045,2018-09-18,10,14,17,17,2,60.0,889.0,4.0,3,2,6
4759,033-045,2018-09-18,2,2,2,2,2,10.0,889.0,4.0,3,2,6
4781,033-045,2018-09-18,2,2,2,2,2,10.0,889.0,4.0,3,2,6
4803,033-045,2018-09-18,2,2,2,2,2,10.0,889.0,4.0,3,2,6
